"ViolationID","BuildingID","RegistrationID","BoroID","Borough","HouseNumber","LowHouseNumber","HighHouseNumber","StreetName","StreetCode","Postcode","Apartment","Story","Block","Lot","Class","InspectionDate","ApprovedDate","OriginalCertifyByDate","OriginalCorrectByDate","NewCertifyByDate","NewCorrectByDate","CertifiedDate","OrderNumber","NOVID","NOVDescription","NOVIssuedDate","CurrentStatusID","CurrentStatus","CurrentStatusDate"
"10493298","104386","207086","2","BRONX","2000","2000","2000","PROSPECT AVENUE","59520","10457",,"0","3106","8","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/16/2015","501","4977133","SECTION 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE LOCK AT BUILDING ENTRANCE DOOR , SECTION ''BLDG ''D''''","01/05/2015","9","VIOLATION DISMISSED","03/30/2015"
"10493316","21592","117540","1","MANHATTAN","10","10","22","FAIRVIEW AVENUE","20590","10040",,"0","2170","450","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/12/2015","672","4976984","§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT BOILER ROOM AT BASEMENT","01/05/2015","9","VIOLATION DISMISSED","03/25/2015"
"10493323","219151","343113","3","BROOKLYN","561","561","561","CHAUNCEY STREET","25530","11233","2","2","1511","45","C","12/31/2014","01/02/2015","01/13/2015","01/01/2015",,,,"664","4977819","§ 27-2028, 2032 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FROM AN APPROVED CENTRAL HEATING SYSTEM, OR AN APPROVED SYSTEM OF GAS OR ELECTRICAL HEATING IN GOOD OPERATING CONDITION FOR THE DWELLING UNIT IN THE ENTIRE APARTMENT LOCATED AT APT 2, 2nd STORY","01/05/2015","19","VIOLATION CLOSED","01/24/2015"
"10493333","219151","343113","3","BROOKLYN","561","561","561","CHAUNCEY STREET","25530","11233","2","2","1511","45","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,,"510","4977170","§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER IN THE ENTIRE APARTMENT LOCATED AT APT 2, 2nd STORY","01/05/2015","19","VIOLATION CLOSED","01/23/2015"
"10493339","7227","142894","1","MANHATTAN","42","42","44","BOND STREET","13430","10012",,"0","530","46","C","12/31/2014","01/03/2015","01/18/2015","01/13/2015",,,"01/13/2015","672","4977403","SECTION 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT BOILER ROOM","01/05/2015","9","VIOLATION DISMISSED","03/26/2015"
"10493356","231836","321308","3","BROOKLYN","182","182","182","DECATUR STREET","32030","11233","3","3","1679","22","C","12/31/2014","01/02/2015","01/13/2015","01/01/2015",,,,"664","4977821","§ 27-2028, 2032 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FROM AN APPROVED CENTRAL HEATING SYSTEM, OR AN APPROVED SYSTEM OF GAS OR ELECTRICAL HEATING IN GOOD OPERATING CONDITION FOR THE DWELLING UNIT IN THE ENTIRE APARTMENT LOCATED AT APT 3, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10493365","25951","119259","1","MANHATTAN","92","92","98","NAGLE AVENUE","27090","10040",,"0","2174","93","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"02/04/2015","672","4976999","SECTION 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT BOILER ROOM AT BASEMENT","01/05/2015","19","VIOLATION CLOSED","03/23/2015"
"10493370","352596","314028","3","BROOKLYN","148","148","148","PATCHEN AVENUE","70030","11221","2L","2","1652","42","C","12/31/2014","01/02/2015","01/13/2015","01/01/2015",,,,"666","4977834","SECTION 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 2L, 2nd STORY","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10493375","352596","314028","3","BROOKLYN","148","148","148","PATCHEN AVENUE","70030","11221","2L","2","1652","42","C","12/31/2014","01/02/2015","01/13/2015","01/01/2015",,,,"670","4977834","SECTION 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 2L, 2nd STORY","01/05/2015","19","VIOLATION CLOSED","06/27/2016"
"10493376","352596","314028","3","BROOKLYN","148","148","148","PATCHEN AVENUE","70030","11221",,"1","1652","42","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,,"672","4977268","SECTION 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT PUBLIC HALL, 1st STORY","01/05/2015","19","VIOLATION CLOSED","06/25/2016"
"10493377","805904","113290","1","MANHATTAN","423","423","423","WEST 125 STREET","36270","10027",,"0","1966","59","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","672","4977361","SECTION 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT BOILER ROOM","01/05/2015","9","VIOLATION DISMISSED","03/31/2015"
"10493390","14246","126444","1","MANHATTAN","249","249","251","EAST 53 STREET","18050","10022","1D","2","1327","120","C","12/31/2014","01/02/2015","01/13/2015","01/01/2015",,,"01/12/2015","670","4977784","§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 1D, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/25/2015"
"10493391","14246","126444","1","MANHATTAN","249","249","251","EAST 53 STREET","18050","10022","1D","2","1327","120","C","12/31/2014","01/02/2015","01/13/2015","01/01/2015",,,"01/12/2015","664","4977784","§ 27-2028, 2032 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FROM AN APPROVED CENTRAL HEATING SYSTEM, OR AN APPROVED SYSTEM OF GAS OR ELECTRICAL HEATING IN GOOD OPERATING CONDITION FOR THE DWELLING UNIT IN THE ENTIRE APARTMENT LOCATED AT APT 1D, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/25/2015"
"10493425","326567","354768","3","BROOKLYN","443","443","443","LINCOLN PLACE","56030","11238",,"0","1177","40","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","506","4977238","SECTION 27-2005 ADM CODE REPLACE WITH NEW THE MISSING BALUSTERS AT PUBLIC HALL STAIR BETWEEN FIRST AND SECOND STORY","01/05/2015","19","VIOLATION CLOSED","02/06/2015"
"10493426","253067","344789","3","BROOKLYN","307","307","307","EAST 26 STREET","35980","11226","2R","2","5192","81","C","12/31/2014","01/02/2015","01/13/2015","01/01/2015",,,,"666","4977822","SECTION 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10493434","231836","321308","3","BROOKLYN","182","182","182","DECATUR STREET","32030","11233",,"1","1679","22","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,,"671","4977179","SECTION 27-2033 ADM CODE POST NOTICE, IN FORM APPROVED BY THE DEPARTMENT, STATING THE NAME AND LOCATION OF THE PERSON DESIGNATED BY THE OWNER TO HAVE KEY TO BUILDINGS HEATING SYSTEM .. AT PUBLIC HALL, 1st STORY","01/05/2015","21","NOT COMPLIED WITH","09/12/2015"
"10493446","352061","326096","3","BROOKLYN","802","802","802","PARK PLACE","69330","11216","4D","4","1240","26","C","12/31/2014","01/03/2015","01/18/2015","01/13/2015",,,"01/28/2015","507","4977510","SECTION 27-2005 ADM CODE REPAIR THE ROOF SO THAT IT WILL NOT LEAK AT CEILING IN THE 2nd ROOM FROM EAST LOCATED AT APT 4D, 4th STORY, APARTMENT AT EAST","01/05/2015","19","VIOLATION CLOSED","02/20/2016"
"10493455","805950","115619","1","MANHATTAN","614","614","614","WEST 135 STREET","36470","10031","5A","5","2001","38","C","12/31/2014","01/02/2015","01/13/2015","01/01/2015",,,,"666","4977851","SECTION 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 5A, 5th STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10493459","805950","115619","1","MANHATTAN","614","614","614","WEST 135 STREET","36470","10031",,"0","2001","38","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,,"672","4977364","SECTION 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED AT BOILER ROOM","01/05/2015","19","VIOLATION CLOSED","09/01/2016"
"10493467","349509","329262","3","BROOKLYN","1302","1302","1302","PACIFIC STREET","68930","11216","3B","3","1207","25","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","508","4977259","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING IN THE BATHROOM LOCATED AT APT 3B, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","03/31/2015"
"10493483","92706","203782","2","BRONX","2312","2310","2312","LORING PLACE NORTH","47020","10468","2C","2","3225","98","C","12/29/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/16/2015","505","4977115","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE GLASS PANE IN LOWER WINDOW SASH IN THE KITCHEN LOCATED AT APT 2C, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","03/30/2015"
"10493488","92706","203782","2","BRONX","2312","2310","2312","LORING PLACE NORTH","47020","10468","2C","2","3225","98","C","12/29/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/16/2015","583","4977115","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING IN THE 1st ROOM FROM EAST AT NORTH LOCATED AT APT 2C, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","03/30/2015"
"10493490","92706","203782","2","BRONX","2312","2310","2312","LORING PLACE NORTH","47020","10468","2C","2","3225","98","C","12/29/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/16/2015","505","4977115","§ 27-2005 ADM CODE REPLACE WITH NEW THE BROKEN OR DEFECTIVE GLASS PANE IN LOWER WINDOW SASH IN THE 1st ROOM FROM EAST AT SOUTH LOCATED AT APT 2C, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","03/30/2015"
"10493495","375001","341845","3","BROOKLYN","805","805","821","ST MARKS AVENUE","80430","11213","D2G","2","1221","53","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,,"508","4977279","§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT WEST WALL IN THE KITCHEN LOCATED AT APT D2G, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH , SECTION AT NORTHEAST","01/05/2015","19","VIOLATION CLOSED","01/23/2015"
"10493502","149162","333973","3","BROOKLYN","1630","1630","1630","41 STREET","8630","11218","B1","2","5381","18","C","12/31/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/18/2015","583","4977158","§ 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK CONCEALED AT CEILING IN THE BATHROOM LOCATED AT APT B1, 2nd STORY, 2nd APARTMENT FROM SOUTH AT WEST , 1st SECTION FROM NORTH AT EAST","01/05/2015","19","VIOLATION CLOSED","04/06/2015"
"10493513","92706","203782","2","BRONX","2312","2310","2312","LORING PLACE NORTH","47020","10468",,"0","3225","98","C","12/29/2014","01/02/2015","01/18/2015","01/13/2015",,,"01/16/2015","510","4977118","§ 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF CLOTHES LINE INSTALLED AT NORTHEAST SOIL STACK TO SOUTH WEST SOIL STACK AT EAST SECTION OF ROOF","01/05/2015","19","VIOLATION CLOSED","03/10/2015"
"10493549","58354","208950","2","BRONX","480","480","480","CONCORD AVENUE","21020","10455",,"0","2577","38","C","01/01/2015","01/02/2015","02/07/2015","02/02/2015",,,"01/09/2015","791","4977066","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) THROUGHOUT THE PUBLIC AREAS IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. AT PUBLIC HALL","01/05/2015","19","VIOLATION CLOSED","02/19/2015"
"10493551","79728","203924","2","BRONX","1234","1234","1234","FULTON AVENUE","34220","10456","5","3","2612","4","C","01/01/2015","01/02/2015","01/14/2015","01/02/2015",,,,"664","4977801","§ 27-2028, 2032 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FROM AN APPROVED CENTRAL HEATING SYSTEM, OR AN APPROVED SYSTEM OF GAS OR ELECTRICAL HEATING IN GOOD OPERATING CONDITION FOR THE DWELLING UNIT IN THE ENTIRE APARTMENT LOCATED AT APT 5, 3rd STORY, 2nd APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10493554","67050","202660","2","BRONX","310","310","310","EAST 196 STREET","27540","10458","E5","5","3287","62","C","01/01/2015","01/02/2015","01/14/2015","01/02/2015",,,"01/13/2015","666","4977798","SECTION 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT E5, 5th STORY, 2nd APARTMENT FROM WEST AT NORTH","01/05/2015","9","VIOLATION DISMISSED","03/26/2015"
"10493555","67050","202660","2","BRONX","310","310","310","EAST 196 STREET","27540","10458",,"0","3287","62","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,"01/13/2015","672","4977085","SECTION 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM .LOCKED DOOR TO BOILER AT BASEMENT","01/05/2015","9","VIOLATION DISMISSED","03/26/2015"
"10493556","123284","219835","2","BRONX","3531","3531","3531","WHITE PLAINS ROAD","77150","10467",,"0","4643","14","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,,"672","4977155","SECTION 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM BOILER ROOM DOOR LOCKED AT BASEMENT","01/05/2015","2","NOV SENT OUT","01/05/2015"
"10493558","62813","210222","2","BRONX","514","514","514","EAST 138 STREET","25800","10454","11","4","2265","27","C","01/01/2015","01/02/2015","02/07/2015","02/02/2015",,,"01/10/2015","790","4977071","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 0; WG TO REPLACE = 0; WG TO REPAIR = 2; MISSING STOPPERS IN 2 WINDOW GUARD IN THE ENTIRE APARTMENT LOCATED AT APT 11, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/23/2015"
"10493561","583182","0","4","QUEENS","90-40","90-40","90-40","185 STREET","25160","11423","1","1","9906","26","C","01/01/2015","01/02/2015","01/14/2015","01/02/2015",,,,"970","4977846","SECTION 27-2031 ADMIN. CODE: PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 1, 1st STORY","01/05/2015","19","VIOLATION CLOSED","01/17/2015"
"10493564","806759","222144","2","BRONX","2115","2115","2121","HONEYWELL AVENUE","40720","10460","1S","1","3124","1","C","01/01/2015","01/02/2015","01/14/2015","01/02/2015",,,,"666","4977852","§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 1S, 1st STORY, 5th APARTMENT FROM WEST AT NORTH","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10493565","806759","222144","2","BRONX","2115","2115","2121","HONEYWELL AVENUE","40720","10460","1S","1","3124","1","C","01/01/2015","01/02/2015","01/14/2015","01/02/2015",,,,"670","4977852","§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 1S, 1st STORY, 5th APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","02/23/2016"
"10493570","806759","222144","2","BRONX","2115","2115","2121","HONEYWELL AVENUE","40720","10460",,"0","3124","1","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,,"672","4977366","§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM TO BOILER ROOM AT BASEMENT","01/05/2015","19","VIOLATION CLOSED","02/19/2016"
"10493574","806759","222144","2","BRONX","2115","2115","2121","HONEYWELL AVENUE","40720","10460","1L","1","3124","1","C","01/01/2015","01/02/2015","01/14/2015","01/02/2015",,,,"666","4977852","§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 1L, 1st STORY, 3rd APARTMENT FROM EAST AT SOUTH , SECTION AT WEST","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10493579","806759","222144","2","BRONX","2115","2115","2121","HONEYWELL AVENUE","40720","10460","1L","1","3124","1","C","01/01/2015","01/02/2015","01/14/2015","01/02/2015",,,,"670","4977852","§ 27-2031 ADM CODE PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT LOCATED AT APT 1L, 1st STORY, 3rd APARTMENT FROM EAST AT SOUTH , SECTION AT WEST","01/05/2015","19","VIOLATION CLOSED","02/23/2016"
"10493580","583182","0","4","QUEENS","90-40","90-40","90-40","185 STREET","25160","11423","2","2","9906","26","C","01/01/2015","01/02/2015","01/14/2015","01/02/2015",,,,"970","4977846","SECTION 27-2031 ADMIN. CODE: PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE 3rd ROOM FROM EAST LOCATED AT APT 2, 2nd STORY","01/05/2015","19","VIOLATION CLOSED","01/17/2015"
"10493583","806759","222144","2","BRONX","2115","2115","2121","HONEYWELL AVENUE","40720","10460",,"0","3124","1","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,,"672","4977367","§ 27-2033 ADM CODE PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM IN BOILER ROOM AT BASEMENT","01/05/2015","19","VIOLATION CLOSED","01/12/2015"
"10493586","64023","208828","2","BRONX","844","844","844","EAST 155 STREET","26310","10455","5","3","2675","18","C","01/01/2015","01/02/2015","02/07/2015","02/02/2015",,,"02/04/2015","790","4977075","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 10; MISSING 1 WINDOW GUARD, MISSING STOPPERS IN 7 WINDOW GUARD AND MISSING ONE-WAY SCREWS TO SECURE 3 AIR CONDITIONER WINDOW. IN THE ENTIRE APARTMENT LOCATED AT APT 5, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","04/17/2015"
"10493587","930564","226295","2","BRONX","3459","3459","3459","EASTCHESTER ROAD","29820","10469","6F","6","4722","12","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,,"501","4977390","§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE DOOR LOCK AND ASSEMBLY IN THE ENTRANCE LOCATED AT APT 6F, 6th STORY, 2nd APARTMENT FROM WEST AT NORTH , SECTION ''3459''","01/05/2015","19","VIOLATION CLOSED","02/09/2015"
"10493588","64023","208828","2","BRONX","844","844","844","EAST 155 STREET","26310","10455",,"0","2675","18","C","01/01/2015","01/02/2015","02/07/2015","02/02/2015",,,"02/04/2015","791","4977075","§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) THROUGHOUT THE PUBLIC AREAS IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. AT PUBLIC HALL","01/05/2015","9","VIOLATION DISMISSED","04/17/2015"
"10493591","120636","212150","2","BRONX","2422","2422","2422","WEBSTER AVENUE","73720","10458","1","1","3032","7","C","01/01/2015","01/02/2015","01/14/2015","01/02/2015",,,,"664","4977809","SECTION 27-2028, 2032 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FROM AN APPROVED CENTRAL HEATING SYSTEM, OR AN APPROVED SYSTEM OF GAS OR ELECTRICAL HEATING IN GOOD OPERATING CONDITION FOR THE DWELLING UNIT IN THE ENTIRE APARTMENT LOCATED AT APT 1, 1st STORY, 2nd APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10493595","77973","206947","2","BRONX","3349","3349","3349","FENTON AVENUE","32420","10469","1F","1","4737","17","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,,"550","4977099","§ 27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... AT WALLS IN THE ENTIRE APARTMENT LOCATED AT APT 1F, 1st STORY, 1st APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","03/19/2015"
"10493597","120636","212150","2","BRONX","2422","2422","2422","WEBSTER AVENUE","73720","10458","1","1","3032","7","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,,"510","4977153","SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER EXCEEDING 130 DEGREES AT FIXTURES IN THE KITCHEN AND IN THE BATHROOM LOCATED AT APT 1, 1st STORY, 2nd APARTMENT FROM NORTH AT EAST","01/05/2015","19","VIOLATION CLOSED","01/30/2015"
"10493612","120636","212150","2","BRONX","2422","2422","2422","WEBSTER AVENUE","73720","10458","8","5","3032","7","C","01/01/2015","01/02/2015","01/14/2015","01/02/2015",,,,"664","4977809","SECTION 27-2028, 2032 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FROM AN APPROVED CENTRAL HEATING SYSTEM, OR AN APPROVED SYSTEM OF GAS OR ELECTRICAL HEATING IN GOOD OPERATING CONDITION FOR THE DWELLING UNIT IN THE ENTIRE APARTMENT LOCATED AT APT 8, 5th STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","9","VIOLATION DISMISSED","10/02/2015"
"10493619","120636","212150","2","BRONX","2422","2422","2422","WEBSTER AVENUE","73720","10458","8","5","3032","7","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,,"510","4977154","SECTION 27-2005 ADM CODE & 309 M/D LAW ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER EXCEEDING 130 DEGREES AT FIXTURES IN THE KITCHEN AND IN THE BATHROOM LOCATED AT APT 8, 5th STORY, 1st APARTMENT FROM NORTH AT EAST","01/05/2015","19","VIOLATION CLOSED","01/26/2015"
"10493648","97528","200632","2","BRONX","2255","2255","2255","MORRIS AVENUE","52120","10453","5G","5","3182","45","C","01/01/2015","01/02/2015","01/18/2015","01/13/2015",,,,"595","4977123","§ 27-2026 ADM CODE REMOVE ALL OBSTRUCTIONS FROM WATER CLOSET ; IN THE BATHROOM LOCATED AT APT 5G, 5th STORY, 2nd APARTMENT FROM WEST AT NORTH","01/05/2015","19","VIOLATION CLOSED","01/23/2015"
"10493651","67000","205376","2","BRONX","219","219","219","EAST 196 STREET","27540","10458","5B","5","3304","80","C","01/01/2015","01/03/2015","01/14/2015","01/02/2015",,,"01/05/2015","666","4977797","§ 27-2029 ADM CODE PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT LOCATED AT APT 5B, 5th STORY, 2nd APARTMENT FROM EAST AT SOUTH","01/05/2015","9","VIOLATION DISMISSED","03/18/2015"
